bchs	Uba1	suppressible
L	RhoGAP68F	suppressible
Cbl	drk	suppressible
N	N::tor	suppressible
frac	Mmp2	suppressible
Pvr	CG4266	suppressible
cmb	fy	suppressible
Shab	Sh	suppressible
bigmax	Pepck1	suppressible
Zip42C.1|ZnT63C	Zip88E	enhanceable
Hr3	p53	enhanceable
smo	Kdm4B	suppressible
pnt	Egfr	enhanceable
mxc	pho	enhanceable
Pax	EcR	enhanceable
hid	cry	enhanceable
Strip	wts	suppressible
Gk2	bw	suppressible
peb	aop	suppressible
Ppt1	UbcE2H	suppressible
Ras85D|scrib	Ets21C	suppressible
E(z)	ash1|ash2	enhanceable
per	cry	suppressible
Nsf2	GS2192	suppressible
Dys	robo2	enhanceable
Dl	mir-7	suppressible
cnc	hth	suppressible
pbl	Lst	suppressible
ct|lncRNA:flam	Su(var)205	enhanceable
dock	ckn	enhanceable
spdo	Dl|neur	enhanceable
GluRIIA	mir-310	suppressible
DAAM	pk	suppressible
Marcal1	crm	enhanceable
Ret	l(3)j4B9	suppressible
Ret	pan	enhanceable
ey	so	enhanceable
LIMK1	RhoGAPp190	enhanceable
Hs6st	Hsepi	enhanceable
Sos	Cdc42	suppressible
pnr	EP1020	enhanceable
Ret|hid	Fak	suppressible
sli	elav	enhanceable
Rho1	Atf3	suppressible
faf	E(faf)bE160	enhanceable
cathD	Trxr-1	enhanceable
Pten	dj-1β	suppressible
Pi3K92E	RpL38	suppressible
park	foxo	enhanceable
ato	lilli	suppressible
z	e(y)2	suppressible
mira	Su(Mir)3-1A2-2	enhanceable
dgo	Akap200	suppressible
hop	CG10764	suppressible
ifc	Sk2	suppressible
S	step	suppressible
scrib	sds22	enhanceable
pros	nerfin-1	suppressible
Ras85D	l(2)43Bb	enhanceable
ds	dpp	suppressible
sgg	wnd	suppressible
Dg	Fhos	enhanceable
Cerk	CDase	enhanceable
Ppt1	fs(1)N	suppressible
arm	rho	enhanceable
nerfin-1	pros	suppressible
smo	TSG101	enhanceable
Chi	tup	suppressible
Marcal1	ash1	suppressible
Pi3K92E	RpS13	suppressible
aos	ncm	enhanceable
ftz-f1	ftz-f1::Hr39	suppressible
tkv	nwk	enhanceable
Idh	p53	suppressible
eve	ftz	suppressible
gl	E(gl)2F	suppressible
Ank2	egr	suppressible
Mtor	mad2	suppressible
sl	drk	enhanceable
Nsf2	Pdss2	suppressible
jeb	rl	suppressible
Fs	Actβ	suppressible
Ser	kuz	enhanceable
Ras85D|dlg1	CycE|stg	suppressible
mir-980	Rbfox1	suppressible
Pi3K92E	Rheb	enhanceable
Akt1	Tsc1|gig	enhanceable
Tm1|osk	E(To)4	suppressible
YME1L	Sod1	suppressible
tws	Cdc27	enhanceable
smo	E(smoDN)2038	suppressible
unc-5	Nrg	suppressible
daw	Atg8a	suppressible
mre11	mus304	suppressible
Pvr	CG3542	enhanceable
pnr	lap	enhanceable
fru	dock	enhanceable
spi	vn	suppressible
Npc1a	Atg13|Atg1	enhanceable
Smox	Cluap1	enhanceable
upd1	clu	suppressible
tsh	hth	enhanceable
Dl	ato	suppressible
stumps	Smn	enhanceable
ksr::tor	14-3-3ε	enhanceable
baz	Rho1	enhanceable
N	Abl	enhanceable
S6KL	tkv	suppressible
sog	Smurf	enhanceable
Wdr24	Nprl3	enhanceable
sli	mew	enhanceable
yki	pnut	enhanceable
rho	Rab5	suppressible
sty	ed	suppressible
Acsl	Rab11	enhanceable
lt	Su(var)205|Su(var)208	enhanceable
Rbfox1	sens	enhanceable
mld	DopEcR	enhanceable
upd1	poly	suppressible
foxo	Rheb	suppressible
stumps	Raf::tor	suppressible
Pc	upSET	suppressible
H	hv	enhanceable
mwh	cmb	enhanceable
spen	ck	enhanceable
Rheb	Tsc1|gig	suppressible
Pc	btl	suppressible
repo	Tre1	suppressible
Moe	conu	enhanceable
Nup44A	Tsc1	suppressible
jus	E(sda)H	enhanceable
gl	E(gl)2D	enhanceable
Irk2	dpp	enhanceable
Gba1b	Gba1a	suppressible
H	so	suppressible
ap	Mf	enhanceable
fzr	stmA	suppressible
Ras85D	Plzf	enhanceable
Lrp4	GABA-B-R2	suppressible
N	Traf6	suppressible
Ras85D|l(2)gl	Src64B	suppressible
moon	Trf2|del	enhanceable
sgg	Axn	suppressible
Nf1	Hs3st-B	suppressible
polo	mts	suppressible
hid	gl	enhanceable
CycE	RpS19b	suppressible
spi	Krn	suppressible
hh	wg	enhanceable
Stim	Rala	enhanceable
Myc	nclb	suppressible
Rac1	Tlk	suppressible
N	orb2	suppressible
fra	RhoGEF64C	enhanceable
aos	Dl	enhanceable
ro	E(ro<up>DOM</up>)2051	suppressible
α-Cat	α-Cat::baz	suppressible
Shrm	zip	suppressible
Dcr-2|Eogt	Dl	enhanceable
Atx-1	Nmnat	enhanceable
ph-d	salm	suppressible
kermit	Dhc64C	suppressible
Rho1|zip	Mbs	suppressible
Fmr1	Abl	suppressible
BEAF-32	ss	suppressible
Grd	CG12344|CG7589	suppressible
gsb	CycE	suppressible
grim	klu	suppressible
Src42A	14-3-3ζ	enhanceable
Nrd1	Atg1	enhanceable
Apc|Apc2	shg	suppressible
Egfr	scrib	enhanceable
Pgam5	Pink1	enhanceable
ct	CG1888	enhanceable
Gαi	pins	enhanceable
Pc	lawc	enhanceable
Su(H)	vn	enhanceable
neur	Ser	suppressible
mbt	cno	suppressible
N	Stim	enhanceable
pbl	Gr5a	enhanceable
N	Nct	enhanceable
S6kII	Ras85D	suppressible
Ppt1	faf	suppressible
N	Sin3A	suppressible
bchs	Rop	enhanceable
cact	cactin	enhanceable
arm	gro	enhanceable
mr	CycB	suppressible
ex	hpo	suppressible
Pten|Ras85D	Apc	enhanceable
LIMK1	SCAR	enhanceable
emc	Dl	suppressible
RhoGAP100F	trio	suppressible
vn	Krn	enhanceable
MTF-1	CG10505	enhanceable
cmb	Rok	suppressible
Raf	Taf6	suppressible
DAAM	Tm2	suppressible
shi	stnA|stnB	suppressible
kay	Atx2	suppressible
tor	Su(tor)2-399	enhanceable
Ubx	hth	suppressible
Ras85D|Csk	Nek2	suppressible
by	hep	suppressible
ea	shn	suppressible
Dronc	wg	enhanceable
aop	lncRNA:acal	enhanceable
klu	brat	enhanceable
dnc	cff	enhanceable
Smox	Rala	enhanceable
Lar	RhoGAP100F	enhanceable
Smox	CG8420	suppressible
Smox	Mad	enhanceable
GluRIIA	wg	enhanceable
norpA	AP-2α	enhanceable
hh	Psc	enhanceable
crb	ex	suppressible
Dys	CG4496	enhanceable
pnt	ed	enhanceable
mir-279	pros	enhanceable
N	insc	enhanceable
pnr	EP950	suppressible
btl::Egfr	Pi3K92E	suppressible
N	E(Egfr)B56	suppressible
apt	Stat92E	suppressible
sd	HDAC1	enhanceable
baz	CG10702	enhanceable
S	rho-4	suppressible
Fmr1	Mmp1	enhanceable
spin	wit	suppressible
Doa	bam	enhanceable
Myc	dia	enhanceable
Tsc1|gig	Ras85D	suppressible
Egfr	ash2	suppressible
cact	Egfr|fus	suppressible
smo	E(smoDN)A	enhanceable
osk	nos	suppressible
sesB	srl	suppressible
Itp-r83A	Pi3K92E	enhanceable
Ras85D	EY3-4	enhanceable
gwl	tws	suppressible
Ino80	ftz-f1	enhanceable
Trl	corto	suppressible
stet	grk	suppressible
pcm	Dis3l2	suppressible
comm	ena	suppressible
per	tim	suppressible
gcm	ttk	enhanceable
smo	gig	suppressible
nuf	Rab11	enhanceable
NiPp1	I-2	suppressible
Ras85D|sev	SR3-7	suppressible
cac	RyR	enhanceable
Ras85D|sev	Taf1	enhanceable
Ras85D	mts	enhanceable
gcm	mid	enhanceable
norpA	Spn42Da	enhanceable
numb	mor	suppressible
rl	ed	enhanceable
side	beat-Ia	suppressible
Rab11	Traf4	suppressible
AP-2α	Nrg	enhanceable
bw	Mod(Prat:bw)2-5	enhanceable
gcm	Su(H)	enhanceable
L	EP2370	suppressible
csw	lace	enhanceable
jing	Egfr	enhanceable
lola|psq|Dl	mirr	suppressible
βTub85D	wrl	suppressible
Ppt1	sax	enhanceable
tud	rump	suppressible
Nf1	ine	suppressible
htl	htl::tor	enhanceable
rib	crb	enhanceable
BEAF-32	ftz	enhanceable
hiw	Atg1	enhanceable
wrd	RhoGAP100F	suppressible
CycE	mod(mdg4)	enhanceable
CYLD	bsk	suppressible
Bx	tara	enhanceable
kar	red	suppressible
Marf	GLaz	enhanceable
ap	N	enhanceable
Pten|Tor	ImpL2	suppressible
spi	vg	suppressible
robo3	robo1	enhanceable
Ret	drk	suppressible
Ras85D	rin	suppressible
N	f06222	suppressible
Tak1	lncRNA:Hsrω	enhanceable
w	Pcf11|Low|Wow	suppressible
fzr	Fas2	suppressible
Su(Tpl)|lilli	Cdk9	enhanceable
pbl	Wnt5	enhanceable
pbl	Sema1a	enhanceable
mir-1000	Diap1	suppressible
mir-312	sha	enhanceable
Ras85D	Apc|Pten	enhanceable
okr	lok	enhanceable
Nf-YA	Dll	suppressible
arm	shg	enhanceable
Ube3a	Atpα	suppressible
CycE	wg	enhanceable
rl	aos	suppressible
emc	sc	enhanceable
Galt	sgl	suppressible
run	RpL27A	enhanceable
ey	wg	suppressible
velo	lwr	suppressible
hid	aos	suppressible
TBPH	HnRNP-K	enhanceable
bam	bgcn	suppressible
shg	nej	suppressible
NiPp1	flw	suppressible
Rab32	Blos1	suppressible
Stat92E	dpp	enhanceable
arm	dpp	suppressible
sn	qua	suppressible
ATP7	Mvl	suppressible
CanB|Pp2B-14D	CE2-3	enhanceable
Dis3	Ras85D	enhanceable
aos	rno	enhanceable
DCTN1-p150	EG165	enhanceable
Gug	hkb	suppressible
jus	E(sda)C	enhanceable
Axn	Hipk	enhanceable
Src64B	Akap200	enhanceable
slmb	CSN5	enhanceable
Atg1	rl	enhanceable
pnr	EP1062	enhanceable
Tsc1|gig	Cpsf160	suppressible
Raf	geminin	suppressible
Syn2	Syn1	enhanceable
kibra	CycE	enhanceable
N	Past1	suppressible
z	Low|w	enhanceable
scw	sog	suppressible
obst-A	Gasp	enhanceable
mod(mdg4)	Su(mg)1-7	enhanceable
NFAT	futsch	suppressible
ksr	PTP-ER	suppressible
Csas	sei	suppressible
tara	osa	enhanceable
InR	Madm	enhanceable
tral	Fmr1	suppressible
pbl	Ide	suppressible
Smox	lectin-28C	suppressible
Sh|eag	Gαs	enhanceable
Cnx99A	norpA	enhanceable
H	wdb	suppressible
upd3	Egfr	suppressible
Blos1	rb	enhanceable
pnr	Dad	suppressible
aPKC	mts	enhanceable
ct|su(Hw)	ap	enhanceable
PTP-ER	rl	suppressible
Incenp	CycE	suppressible
N	Catsup	suppressible
sno	N	enhanceable
pnr	EP1350	enhanceable
E2f1	B52	suppressible
ttm50	PPP1R15	enhanceable
rpr	morgue	suppressible
bw	blanks	suppressible
mod(mdg4)	Su(mg)1-4	enhanceable
Apc2|brat	arm	suppressible
Smu1	beag	suppressible
TAF1B	Utx	suppressible
CycE	Axn	suppressible
tsl	tor	enhanceable
mib1	neur	suppressible
Pc	l(3)80Fj	suppressible
DAAM	Arpc1	suppressible
gig	S6k	enhanceable
Ras85D	Cdc42	enhanceable
BicD	egl|stau	suppressible
Scr	hth	suppressible
norpA	Dronc	suppressible
dsh	M(UAS-dsh)8-3	suppressible
CycA	Cdk1	suppressible
fzr	pon	enhanceable
InR	Ptp61F|dock	suppressible
H	net	suppressible
DUBAI	Diap1	suppressible
Atg9	puc	suppressible
lok	mura	suppressible
RASSF8	shg	enhanceable
pzg	PCNA	suppressible
ph-p	dpa	suppressible
Myc	RpL8	suppressible
pros	mir-279	suppressible
hid	DCAF12	enhanceable
Snx16	wit	suppressible
hh	sc	suppressible
Dcp-1	Ubc4	enhanceable
Dl	E(Dl)D165	suppressible
gcm	brat	suppressible
Bx	H	enhanceable
su(Hw)|y	Scm	enhanceable
tut	Wdr33	enhanceable
exex	Oli	enhanceable
Pi3K92E	E-3c1	enhanceable
tkv	nmo	enhanceable
sev	rl	enhanceable
poe	ine	enhanceable
wg	wls	suppressible
Vap33	Ada2b	suppressible
Sema1a	Rho1	enhanceable
stg	trbl	suppressible
mib1	α4GT2	enhanceable
N	rictor	suppressible
ey	dac	enhanceable
Vps13D	Marf	suppressible
NT1	spz5	suppressible
Vap33	ssh	suppressible
Pkn	Rho1	suppressible
aos	rho-5	suppressible
Su(Raf)43B	Su(SuRaf1)IV	suppressible
Dcr-2|Eogt	e(r)	suppressible
shg	dgo	suppressible
tut	IntS11	suppressible
Zfrp8	RpS2	suppressible
Txl	Ddc	suppressible
brat	trx	suppressible
Ubr3	ck	enhanceable
Cdk4|CycD	Rbf	suppressible
bw	LS2	suppressible
Abd-B	lin	suppressible
Blos1	Arpc1	suppressible
ft	Fbxl7	suppressible
Bx	Tina-1	suppressible
nej	Kr	enhanceable
alph	RasGAP1	suppressible
mars	tacc	enhanceable
bchs	Atg6	enhanceable
Ras85D	wupA	enhanceable
tor	Su(tor)2-113	suppressible
ash1|trx	Su(z)6	enhanceable
Rac1	Vang	suppressible
Ube3a	tkv	suppressible
lncRNA:let7C	chinmo	enhanceable
Mhc	Tm2	suppressible
ninaA	PAPLA1	suppressible
sfl	Hs2st	enhanceable
Rh6|cry|norpA	Rh5	enhanceable
p53	Scox	suppressible
Myc	Desat1	suppressible
E(bx)	lncRNA:roX1	suppressible
Khc::Ggal_MLCK	sli	enhanceable
Bace	Appl	suppressible
Dys	Cam	suppressible
hid	Bruce	suppressible
SkpA	kay	enhanceable
Cdc23	APC7	suppressible
Gug	Atg5	enhanceable
Dref	Raf	suppressible
chico	PRAS40	suppressible
Ipp	Psn	enhanceable
qed	nej	suppressible
Rtca	Rac1	enhanceable
Pvr	Ras85D	suppressible
Ras85D	fmt	enhanceable
Rh3	ninaC	suppressible
pbl	Gαf	enhanceable
esg	ase	suppressible
ph-p	M(2)58F	enhanceable
dlg1	Pvr	suppressible
yki	ed	suppressible
kay	CRIF	suppressible
grim	aph-1	suppressible
Wnt5	drl	enhanceable
hid	Dad1	suppressible
egr	arm	suppressible
peb	Sec61α	suppressible
H	kibra	enhanceable
Nab2	Pabp2	suppressible
Sos	Src42A	suppressible
spin	wg	suppressible
Atpα	para	enhanceable
Ras85D|scrib	puc	suppressible
gig	Rbf	suppressible
in	fy	enhanceable
stet	Krn	enhanceable
Ser	vg	enhanceable
pbl	mir-14	suppressible
bsk	Jra	enhanceable
sli	robo2	suppressible
pnr	EP1113	suppressible
w	Su(var)205	enhanceable
ci	ph-p	enhanceable
MAN1	gbb	enhanceable
COX5A	Cul3	suppressible
crb	α-Spec	enhanceable
Gr63a|Ir64a	Gr21a	enhanceable
trio	fax	enhanceable
gogo	hts	enhanceable
arm	Arp3	suppressible
Rbf	ban	enhanceable
Pax	bs	suppressible
CycA	CycE	suppressible
mop	Rab4	enhanceable
crol	E2f1	enhanceable
Cdk7	twe	suppressible
Kr	CCT8	enhanceable
CycE	l(1)air7	suppressible
vg	dpp	enhanceable
dome	CycA	enhanceable
Snr1	Cdk2	enhanceable
sds22	zip	suppressible
Paics	tok	enhanceable
l(2)gd1	Vha68-1	enhanceable
Ppt1	Pisd	suppressible
ics	Ilk	suppressible
ct	Cp190	enhanceable
mam	sno	suppressible
Rala	kay	suppressible
enok	Dl::N	enhanceable
ben	Traf6	enhanceable
ph-p|y	Su(y)P22	enhanceable
rl	Gp93	enhanceable
sc|y	z	suppressible
Dlic	nudE	enhanceable
Sema1a	mys	enhanceable
na	Dcr-2	suppressible
ss	dan	suppressible
prg	fwe	suppressible
p38b	MAPk-Ak2	suppressible
Egfr	abd-A	suppressible
Ras85D	Raf	suppressible
wgn	Moe	enhanceable
cmpy	wit	suppressible
sno	Atg4b	suppressible
Rho1	SNF4Aγ	suppressible
dally	arm	suppressible
shi	Pu	suppressible
btl|stumps	robo2	suppressible
RhoL	shg	enhanceable
upd1|Ras85D	upd2	suppressible
shg	mor	suppressible
fra	mud	suppressible
sev	S6kII	suppressible
daw	babo	enhanceable
Dl|RpS3	H	suppressible
MCPH1	lok	suppressible
baz	CG1951	enhanceable
BicD|stau	egl	enhanceable
orb	Pabp2	suppressible
Su(Tpl)|lilli	E(spl)mγ-HLH	enhanceable
pnr	qsm	enhanceable
parvin	Diap1	enhanceable
dlg1	Ras85D	enhanceable
pnr	chn	suppressible
bw	His3.3B	suppressible
apb	ap	enhanceable
comm	Abl	suppressible
Vps4	puc	suppressible
Rab11	gish	suppressible
vtd	park	suppressible
sqd	otu	enhanceable
Abl	Abl::Hsap_ABL1	enhanceable
Actβ	tutl	enhanceable
Pi3K92E	Dronc	enhanceable
fs(1)M3|Dsor1	rl	enhanceable
osa	smt3	enhanceable
GluRIIA	Pi3K68D	suppressible
Rbf	rho	enhanceable
rpr	qkr58E-3	suppressible
p	Rab32	enhanceable
baz	hook	enhanceable
Pi3K92E|btl::Egfr	RIOK2	suppressible
ZnT86D	Zip89B	enhanceable
w	Low|Mow|Wow	enhanceable
pbl	wun	enhanceable
Rho1	robo1	suppressible
yki	nos	suppressible
ksr::tor	Dsor1	suppressible
ato	ro	enhanceable
comm	robo2	suppressible
kay	Jra::kay	enhanceable
peb	not	suppressible
KLHL18	CG5808	suppressible
Dg	robo1	enhanceable
gcm	lilli	suppressible
CG8677	His2Av	suppressible
POSH|egr	Pten	enhanceable
Egfr	msn	enhanceable
Snr1	Kdm2	suppressible
upd1	gl	enhanceable
Ace	Pka-R1	enhanceable
RhoGAPp190	Rho1	enhanceable
tor	Su(tor)2-187-1	enhanceable
Egfr	DCTN1-p150	enhanceable
bdg	dgo	suppressible
CycE	E(Sev-CycE)D45	suppressible
BicD	smg	suppressible
upd1	pie	suppressible
pbl	PIP5K59B	suppressible
ft	wap	suppressible
vtd	Cat	suppressible
Pak	Rho1	suppressible
eys|prom	sna	suppressible
Abp1	Arp2	suppressible
Tsc1	Rbf	suppressible
in	fz	suppressible
ct	daw	enhanceable
shi	stan	suppressible
dac	Myc	suppressible
Imp	CycE	suppressible
sca	nmo	enhanceable
Bx	Xbp1	suppressible
ebi	rno	suppressible
hh	Wnt4	suppressible
Mmp1	Tb	enhanceable
Traf4	CycE	enhanceable
srl	Ets97D	enhanceable
S	Dhc64C	enhanceable
lz	Bro	enhanceable
Myc	Snr1	suppressible
S6k	Pdk1	suppressible
dup	lok	enhanceable
rdgB	Su(rdgB)116	suppressible
lili	bam	suppressible
bw	sle	enhanceable
tor	lilli	enhanceable
Pink1	eIF4G1	suppressible
dos	csw	suppressible
PIP4K	Rheb	suppressible
Mical	Rheb	suppressible
lqfR	InR	suppressible
Marcal1	brm	suppressible
Pink1	APP-BP1	suppressible
TrpA1	Nmdar1	suppressible
sha	dsh	enhanceable
Myt1	CycA	enhanceable
msn	bun	enhanceable
Gug	Atg1	suppressible
bft	Diap1	suppressible
ultA	in	suppressible
Lrrk	Diap1	suppressible
Abi	Abl	enhanceable
pbl	amn	suppressible
Tl	Stat92E	enhanceable
scrib	ben	suppressible
Sgt1	pins	enhanceable
nos	aub	suppressible
pins	meru	enhanceable
Ptp4E|Ptp10D	Raf	enhanceable
lncRNA:Hsrω	caz	suppressible
pbl	for	enhanceable
Iswi	mof	enhanceable
gcm	Stat92E	suppressible
Pu	shi	enhanceable
Tctp	S6k	suppressible
Hsc70-5	dor	enhanceable
Axn	Lkb1	enhanceable
Dcp-1	Akt1	enhanceable
Rho1|fra	sqh	enhanceable
tal	N	suppressible
trx	Kdm2	enhanceable
pr	su(pr)	suppressible
cry	Rh7	suppressible
l(2)gd1	Vps39	enhanceable
Rho1	ena	enhanceable
mys	e(olfC)	enhanceable
Myc	tkv	enhanceable
robo1|sli	kuz	enhanceable
Chi	Bx	enhanceable
Jra|kay	Pde8	suppressible
y	e(y)3	suppressible
rpr	lz	enhanceable
bun	hh	enhanceable
nopo	DNApol-η	enhanceable
Pvr	hep	suppressible
pnr	RhoGEF64C	suppressible
CycE	S(Sev-CycE)D17	suppressible
qvr	Sh	enhanceable
spn-D	mei-W68	suppressible
HnRNP-K	TBPH	suppressible
Dys	Dl	suppressible
Rac1	SNF4Aγ	suppressible
aop	EY2-5	suppressible
Mer	sav	suppressible
Kr	dpp	enhanceable
Slimp	Dcr-2	enhanceable
st	cn	suppressible
CycB	Arp1	suppressible
BicD|stau	ctp	enhanceable
sc	h	suppressible
blw	E2f1	enhanceable
robo1|sli	dock	enhanceable
Hsepi	Sdc	enhanceable
Pvr	tou	suppressible
ban	CycE	suppressible
slmb	aPKC	suppressible
vn	spi::vn	enhanceable
Pten	slif	enhanceable
Dfd	tsh	suppressible
Fer2LCH	Fer1HCH	suppressible
N	Cdk9	suppressible
sfl	bnl	suppressible
Ret	l(3)S009515	enhanceable
TrpA1	Ptth	enhanceable
NT1|spz5	Toll-7	enhanceable
aPKC	l(2)gl	enhanceable
pk	fy	suppressible
dgo|shg	Vang	suppressible
smo	E(smoDN)391	suppressible
kay	cnk	suppressible
sev	tsr	enhanceable
bft	ct	suppressible
Ras85D|scrib	r	suppressible
svp	Dsor1	enhanceable
tin	zfh1	enhanceable
Pvr	EP2204	suppressible
asf1	Sin3A	suppressible
dally	put	suppressible
Ero1L	cnc	enhanceable
fra	tutl	suppressible
spen	Ras85D	enhanceable
lost	rump	enhanceable
Dis3l2	Tailor	suppressible
Tor	Hsc70-4	suppressible
H	CkIα	suppressible
Zip89B	ZnT41F	enhanceable
okr	Hus1-like	suppressible
aurA	spn-A	suppressible
Dys	grh	enhanceable
Ras85D	Btk29A	enhanceable
numb	HUWE1|Myc	suppressible
CG12084	H	enhanceable
pbl	pav	suppressible
H	Men	enhanceable
eg	hkb	suppressible
ct	Lim1	suppressible
hppy	RagC-D	suppressible
ena	IRSp53	enhanceable
Kr	emc	suppressible
ebi	Dcr-2	enhanceable
pnr	EP1371	enhanceable
RpII215|msl-2	lncRNA:roX1	enhanceable
Rcc1	Mi-2	enhanceable
wg	pnr	enhanceable
hid	CG5009	enhanceable
tor	rl	suppressible
Ubqn	ATP6AP2	suppressible
Ask1	ple	enhanceable
Ras85D	ER3-5	enhanceable
Mkp3	Duox	suppressible
SERCA|comt	CrebB	suppressible
Nsf2	CG10801	suppressible
Raf::tor	14-3-3ε	suppressible
rho	sty	suppressible
Hk	eag	enhanceable
Idh	D2hgdh	enhanceable
dlg1	Syx18	suppressible
nmo	H	suppressible
fu	cos	enhanceable
dpp	Su(hh)VII	suppressible
pbl	tefu	enhanceable
Fas2	mys	suppressible
Cbl	Pvr	suppressible
mnb	foxo	enhanceable
Pc	nej	suppressible
Pc	Bap170|polybromo	suppressible
LIMK1	Cdc42	suppressible
cathD	CtsB1	suppressible
L	ara	suppressible
Ras85D	Sec8	suppressible
msl-1	ocm	enhanceable
Ret	ksr	enhanceable
mor	brm	suppressible
hts	gogo	enhanceable
Rassf	hpo	suppressible
amos	E(spl)m8-HLH	enhanceable
Osbp	Rab10	suppressible
SERCA|comt	Ras85D	enhanceable
PGRP-LC	PGRP-LE	enhanceable
PGRP-LF	imd	suppressible
bsk	Pdha	suppressible
slbo	tj	enhanceable
AMPKα	sqh	suppressible
htl::tor	Ras85D	suppressible
Dp	Dark	suppressible
tor	Su(tor)2-278	suppressible
qm	Hmgcr	suppressible
Atg1	gig	enhanceable
fzr	Btk29A	suppressible
exp	Egfr	suppressible
Raf	Raf::tor	suppressible
CaMKII	Adf1	enhanceable
Stat92E	Sox21a	enhanceable
dom	MRG15	suppressible
Rac1	Mbs	suppressible
rumi	Dl	suppressible
Not1	Atx2	enhanceable
RhoGAPp190	pbl	enhanceable
skd	sxc	suppressible
Arf79F	Pi3K92E	suppressible
ph-d	vtd	suppressible
hid	Corp	enhanceable
jus	Sh	enhanceable
mtm	Rab21	suppressible
dom	Lk6	suppressible
esg	pros	enhanceable
Tsc1	RpL8	suppressible
pie	foxo	enhanceable
X11L	rst	enhanceable
fzr	Cbp53E	enhanceable
H	Amun	enhanceable
Wee1	Cdk1	suppressible
nej	Scr	enhanceable
tefu	HDAC1	suppressible
hb|nos	pho	enhanceable
Drl-2	Wnt5	suppressible
sky	Rab7	enhanceable
ato	Dl	enhanceable
JIL-1	lola	suppressible
H	lola	enhanceable
Lrp4	Srpk79D	suppressible
N	Ldh	suppressible
beat-Ia	Nrg	enhanceable
trx|ash1	mod(mdg4)	suppressible
Bx|ap	AnxB9	suppressible
robo1	shot	suppressible
vn	Pvr	suppressible
Dys	Nrk	enhanceable
puf	Myc	suppressible
dpp	hh	enhanceable
kn	Egfr	suppressible
mam	Ada2b	enhanceable
twf	tsr	suppressible
Bx|ap	EP3-612	suppressible
CycE	ex	suppressible
wg	CycA	suppressible
nos	bcd	enhanceable
AdamTS-B	Krn|spi|vn	enhanceable
sno	ebi	enhanceable
aPKC	pins	enhanceable
ara	CycE	enhanceable
vvl	Lim3	enhanceable
sev	Ras85D	suppressible
N	Ero1L	enhanceable
H	CycB3	enhanceable
S	ml	enhanceable
E(z)	Pcl	suppressible
Rala	Exo70	suppressible
tup|vvl	Lim3	suppressible
upd1	CG17574	suppressible
Src64B	cpa	enhanceable
pcx	N	suppressible
pbl	BTBD9	suppressible
L	CG42709	suppressible
Rab5	puc	enhanceable
M(3)x	H	enhanceable
prd1	Cul1	suppressible
Pc	mbf1|pcm	suppressible
sub	polo	suppressible
TBCD	Dscam1	suppressible
grim	EcR	enhanceable
Dl	Xxylt	suppressible
grim::rpr	Uba1	enhanceable
pnt	erm	suppressible
Src42A	Btk29A	suppressible
Rbf|dap	E2f1	suppressible
Chmp1	vn	suppressible
robo1	Cdc42	enhanceable
N	E(spl)m8-HLH::E(spl)m5-HLH	suppressible
piwi	sima	suppressible
Mtl	pk	suppressible
Dfd	pb	enhanceable
Drak	flw	suppressible
Ser	Dl	suppressible
gig	srl	suppressible
osa	brm	enhanceable
E(z)	brm	enhanceable
Rok	Rho1	enhanceable
Tl	PH4αEFB	suppressible
Sin3A	pan	suppressible
aop	lz	suppressible
Dad1	crc	suppressible
aop	pan	suppressible
tor	Hsp83	enhanceable
vvl	E(vvl)23	enhanceable
milou	E2f1	suppressible
Hem	Rac1	suppressible
chb	Su(dx)	suppressible
fj	ft	enhanceable
sca	Gp150	enhanceable
hid	NetA	enhanceable
vg	puc	suppressible
mira	spir	enhanceable
rl	kay	suppressible
Dys	mbl	suppressible
Tgi	sd	suppressible
dom	RYBP	enhanceable
cg	d	suppressible
ry	ZnT35C	suppressible
GluRIIA	GluRIIB	enhanceable
Bx	Fpps	suppressible
cos	Axn	suppressible
Gp150	Dl	enhanceable
park	Traf4	enhanceable
wg	cg	suppressible
Myc	sqh	enhanceable
mbl	CG10341	suppressible
Hrb98DE	Parg	enhanceable
Sdc	robo2	suppressible
polo	mad2	suppressible
Fen1	p53	enhanceable
ct	shn	suppressible
CycE	Med|dpp	enhanceable
peb	CycE	enhanceable
Src42A	pan	enhanceable
tor	Su(tor)1-163	suppressible
CycB	robl	suppressible
mir-1000	VGlut	enhanceable
bsk|mad2	Myt1	suppressible
Sh	para	suppressible
pbl	Fur1	suppressible
car	Cys	suppressible
ecd	Ras85D	suppressible
Caf1-180	asf1	enhanceable
Src42A	Su(tor)2-68-20	enhanceable
tor	sty	enhanceable
Usp7|bur	Bre1	suppressible
Pc	Caf1-55	enhanceable
Dref	Mlf	enhanceable
hiw	Fsn	suppressible
shg	Cdk1	enhanceable
pnr	elB	suppressible
Vav	Rac2	suppressible
AP-2α	step	suppressible
csw	dos	suppressible
slpr	msn	enhanceable
CycE	S(CycE<up>JP</up>)59S9	suppressible
Arr2	Arr1	enhanceable
ap	H	enhanceable
Pink1	PEK	suppressible
AGO1	sti	suppressible
lncRNA:roX1	Elp1	enhanceable
Baldspot	HUWE1	enhanceable
mts	polo	suppressible
ph-p	e(Pc)84DE	suppressible
smo	E(smoDN)2070	suppressible
aurB	CycB	enhanceable
foxo	Pten	enhanceable
